time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),sunshine_duration (s),shortwave_radiation_sum (MJ/m²),weather_code (wmo code),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),surface_pressure_mean (hPa),et0_fao_evapotranspiration_sum (mm),soil_temperature_0_to_7cm_mean (°C),soil_moisture_0_to_10cm_mean (undefined)
1/18/2019,20,28.2,12.9,36010.81,17.73,1,18.3,45,6.6,2,6.8,978.9,4.05,21.2,NaN
1/19/2019,20,27.9,12.4,36010.07,17.92,3,18.6,46,7,29,5.6,979.9,3.76,21.2,NaN
1/20/2019,20.3,29.2,12,36009.13,18.04,0,18.8,45,7,0,6,979.5,4.05,21.4,NaN
1/21/2019,21.9,30.1,12.3,36008,18.11,0,20.1,43,7.6,0,8.9,977.5,4.75,22.1,NaN
1/22/2019,23,29.7,16.8,36000,17.23,1,21.9,52,11.8,8,12.1,977.4,4.86,23.3,NaN
1/23/2019,22.5,28.6,16.7,36000,17.06,1,22.8,58,13.1,15,5.5,977.9,3.6,23.7,NaN
1/24/2019,20.9,27.8,15.4,36000,14.9,63,21.5,70,14.5,30,7.1,978.4,3.15,23.4,NaN
1/25/2019,19.7,25.3,16.1,36000,12.53,61,20.8,82,16.2,63,7.5,978.7,2.51,21.9,NaN
1/26/2019,19,23.7,14.9,26125.24,10.49,51,18.4,72,13.7,64,12.4,981,2.58,20.6,NaN
1/27/2019,18,24.1,12.8,36000,16.12,2,16.8,62,10.3,22,9.8,981.8,3.47,20.3,NaN
1/28/2019,16.2,22.9,9.8,36069.23,18.62,0,14,52,6.1,1,10.2,982.7,4.04,19,NaN
1/29/2019,14.5,22,8.3,36143.62,19.29,0,12,50,3.3,0,8.7,982.4,3.85,17.7,NaN
1/30/2019,15,23.4,8.1,36142.55,19.22,0,12.6,52,4.3,1,8.2,981.2,3.85,17.5,NaN
1/31/2019,17.4,26.4,8.6,36141.29,18.85,3,15.8,57,7.7,22,8.2,979.6,3.93,18.6,NaN
2/1/2019,19.7,27.4,11.4,36060.07,18.6,1,19.2,60,10.8,7,6.7,979.1,3.87,20.5,NaN
2/2/2019,21.1,28.4,13.9,35842.06,16.69,3,20.7,55,10.9,50,6.1,978.7,3.77,21.9,NaN
2/3/2019,21.3,29.6,14.1,36136.23,18.53,1,20.4,52,9.9,11,7.8,980.5,4.38,22.3,NaN
2/4/2019,21.6,29.7,13.8,36134.08,19.02,3,20.4,49,9.2,56,8.3,981.9,4.64,22.4,NaN
2/5/2019,21.9,30.4,13.6,36131.65,19.2,3,20.8,48,9,39,7,979.9,4.52,22.6,NaN
2/6/2019,23.4,31.2,14.5,34272.26,18.5,3,22.7,48,10.8,30,8,976.5,4.68,23.8,NaN
2/7/2019,24.3,31,18.7,36038.32,17.14,51,23.6,52,13.3,19,13.2,976.1,5.05,24.7,NaN
2/8/2019,21.4,28.5,14.2,36033.61,17.96,1,19.1,38,6.1,7,10.3,978,5.14,23.8,NaN
2/9/2019,17.7,24.6,11,36452.34,20.59,0,14.5,34,0.6,0,10,981.1,4.98,21.3,NaN
2/10/2019,17.7,25.4,11.2,36527.46,20.57,3,15.4,41,3.6,13,7.7,981.5,4.48,20.8,NaN
2/11/2019,20.2,28.6,11.3,36444.42,20.24,0,18.5,43,6.3,0,7.3,981.1,4.58,22,NaN
2/12/2019,22.4,30.6,14.6,36344.55,19.76,0,21.4,46,9.3,0,7.5,982.1,4.72,23.7,NaN
2/13/2019,23.6,32.3,15.5,36518.25,19.98,0,22.8,45,9.9,1,7.2,980.9,4.9,25,NaN
2/14/2019,24.8,32.9,15.4,36612,20.22,2,24.3,44,10.4,17,6.9,978,5.09,25.9,NaN
2/15/2019,23.3,30.5,17.5,36000,15.67,53,23.9,63,15.3,38,8.9,977.6,3.89,25.3,NaN
2/16/2019,23,29.7,17.1,36385.18,19.37,51,23.5,59,14,10,7.7,978,4.33,25.5,NaN
2/17/2019,21.5,29.5,13.8,36792.86,20.68,0,20.1,43,7.6,0,7.3,976.7,4.81,24.6,NaN
2/18/2019,22.9,30.9,14.2,36790.39,20.47,0,21.8,41,8,0,5.7,975.1,4.7,24.8,NaN
2/19/2019,25,33.2,16.4,36693.98,19.85,1,25,48,12.4,3,6.4,976.9,4.85,26.2,NaN
2/20/2019,26.5,33.3,18.7,36594.2,18.19,1,27.9,55,16.1,17,6.4,979.6,4.48,27.8,NaN
2/21/2019,27.7,34.1,21,36245.74,17.85,1,28.6,50,15.6,21,8.2,980,5.03,28.5,NaN
2/22/2019,28.6,35.5,21.3,36695.78,17.53,2,28.7,43,13.9,22,9.2,977.8,5.51,29.1,NaN
2/23/2019,27.3,34.7,20.7,36807.42,18.68,3,27.5,45,13.4,35,8.1,976.1,5.26,28.7,NaN
2/24/2019,27.3,35.6,19.9,37102.6,19.31,2,26.7,42,11.7,15,9.6,973.6,5.93,28.7,NaN
2/25/2019,25.3,33.5,17.6,37286.16,20.61,2,23.6,34,6.9,16,9.2,973.6,6.01,27.9,NaN
2/26/2019,25.2,32.3,17.8,37284.54,20.87,2,23,30,5.7,6,9.8,972.6,6.28,27.4,NaN
2/27/2019,24.2,31.3,17.5,37284.92,20.82,2,22.2,36,7.2,18,10.5,973,6.04,26.8,NaN
2/28/2019,22.9,28.7,17.3,37757.86,21.74,0,21.2,40,8,0,10.5,975.9,5.68,26.3,NaN
3/1/2019,23.3,30,16.9,37880.79,21.65,0,21.8,39,8,0,9.4,976.6,5.57,26.3,NaN
3/2/2019,26.1,32.6,18.3,37460.98,20.4,53,27.1,55,15.6,10,9.1,975.8,5.09,27.8,NaN
3/3/2019,27,35.5,21,36557.63,20.34,53,27.1,48,13.7,15,10.2,972.9,5.76,28.2,NaN
3/4/2019,27.3,34.4,19.2,38244.23,21.72,2,27.4,45,13.4,7,9.3,971.5,5.95,29,NaN
3/5/2019,25.6,32.4,18.8,38483.12,22.28,0,24.1,38,8.9,0,10.7,972.5,6.33,28.3,NaN
3/6/2019,24.2,30.7,17.8,38744.53,22.26,0,23.1,40,8.9,1,8.4,974.3,5.64,27.5,NaN
3/7/2019,24.3,31.3,17.9,39010.57,22.62,0,22.9,35,7.2,0,7,974.9,5.53,27.6,NaN
3/8/2019,25.2,32.7,18,39064.11,22.42,0,24,35,7.9,2,7.2,976.1,5.69,27.7,NaN
3/9/2019,27.2,35.1,18.4,39227.55,22.41,0,26,33,8.7,2,8.1,975.6,6.24,28.6,NaN
3/10/2019,27.2,35.5,18.8,39280.73,22.63,0,26.1,33,8.3,0,7.2,975.9,6.01,29.2,NaN
3/11/2019,28.4,36.1,20.3,39108.63,21.7,2,28.2,36,11,16,6.5,976.3,5.79,30.1,NaN
3/12/2019,29.6,36.1,23.2,38097.79,21.72,1,29.5,37,12.5,15,8.4,976.6,6.18,31.2,NaN
3/13/2019,29.6,36.4,22,38512.43,19.93,2,29.7,40,13.9,27,9.6,976.6,6.18,31.3,NaN
3/14/2019,28.5,35.5,22.3,38920.96,18.01,2,28.9,44,13.9,26,7.1,977,5.05,30.9,NaN
3/15/2019,27.8,34.5,22.7,38667.41,18.67,51,28.3,46,14.7,22,8.6,977.3,5.32,30.5,NaN
3/16/2019,28.4,35.5,22.6,38530.59,20.95,3,28.2,40,12.8,23,9.8,976.7,6.23,30.9,NaN
3/17/2019,29.5,36.9,22.2,38033.48,20.2,2,28,36,11.4,33,15.2,976,7.53,31,NaN
3/18/2019,27.5,33.8,22,39589.9,21.34,2,27.9,47,14.4,8,9.5,976,5.66,30.6,NaN
3/19/2019,28.9,35,22.1,39405.82,22.08,1,29.6,42,13.9,13,6.6,973.9,5.78,31.6,NaN
3/20/2019,26.9,35.2,21,39218.84,19.64,61,28.2,63,17.8,24,11.8,974.3,5.25,30.4,NaN
3/21/2019,28.1,34.5,20.9,39386.92,21.34,51,30.3,56,17.8,11,6.8,975.6,5.25,30.7,NaN
3/22/2019,28.9,35,23,39796.05,20.58,2,30.1,46,15.4,12,6.1,976.1,5.38,31.2,NaN
3/23/2019,28.8,35.2,22.6,40329.3,23.65,0,28,32,10.1,0,8.8,976.3,6.75,31.4,NaN
3/24/2019,29,36.1,22.6,40384.23,23.95,0,27.8,28,7.9,0,7.4,975.5,6.6,31.7,NaN
3/25/2019,29.8,37.3,22.5,39954.08,23.5,1,29.1,30,9.7,11,7.2,974.9,6.5,32.2,NaN
3/26/2019,30.7,38.2,22.7,40616.62,23.33,1,29.8,28,9.5,3,8.1,975.7,6.89,32.7,NaN
3/27/2019,29.8,36.8,22.6,40672.62,24.35,0,28.8,30,9.7,0,9.6,977.3,7.17,32.5,NaN
3/28/2019,30,37.6,21.5,40728.66,24.37,0,28.9,27,8.1,0,7.3,975.8,6.78,32.6,NaN
3/29/2019,31.5,39.2,22.7,40784.66,24.42,0,30.8,26,8.7,2,6.3,973.6,6.76,33.5,NaN
3/30/2019,32.3,40.4,23.7,39972.86,23.25,2,31.2,25,8.5,17,6.9,972.5,6.89,33.9,NaN
3/31/2019,33.6,40.3,25.8,40128,22.91,2,31.3,18,5.7,24,10.9,972.1,8.34,34.7,NaN
4/1/2019,32,39.2,23.7,41000.77,23.95,1,30.7,23,7.6,4,7.6,973.1,7.15,34.9,NaN
4/2/2019,31.6,39,23.2,41127.79,23.52,1,30.6,25,8.6,4,7.2,973.3,6.86,34.3,NaN
4/3/2019,32.9,39.5,23.8,39617.86,22.58,2,32.1,25,9.3,32,6.8,973.5,6.75,34.8,NaN
4/4/2019,32.4,39.9,25.9,39323.09,21.18,3,32,33,13.3,64,11.7,974.2,7.52,34.8,NaN
4/5/2019,33.3,40.4,27.1,39736.6,22.45,3,32,27,10.1,34,12.5,974,8.34,35.1,NaN
4/6/2019,33.9,40.5,27.9,41008.38,23.38,2,32,19,6.4,17,9.2,972.6,7.95,35.5,NaN
4/7/2019,32.7,40.1,25.6,40881.82,24.85,1,31.3,23,7.5,14,8.3,971.4,7.66,35.1,NaN
4/8/2019,33,39.6,25.1,40882.8,23.64,1,32.4,27,10.3,10,8,971.4,7.03,35,NaN
4/9/2019,33.1,40.8,26.2,41012.92,23.28,1,32.5,30,10.8,12,9.7,971.9,7.5,35.4,NaN
4/10/2019,33.2,41.3,25.3,41014.42,25.46,0,31.5,20,6.3,4,8.3,972.7,7.88,35.7,NaN
4/11/2019,33.6,41.2,26.1,39333.42,22.6,3,32.6,24,9,28,8.1,972.1,7.26,35.8,NaN
4/12/2019,33.4,41,25.8,40314.53,23.07,3,33.1,29,11.6,19,8.8,972.5,7.4,36.2,NaN
4/13/2019,34,41.7,26.7,41150.17,24.6,2,33.4,24,9.4,21,6.8,972.6,7.18,36.7,NaN
4/14/2019,35.2,41.6,26.4,41152.2,24.18,3,34,19,7,26,5.8,972.2,6.88,37,NaN
4/15/2019,33.2,41.2,26.1,34020.89,21.66,3,32.4,26,10.3,63,8.6,972.6,7.1,36,NaN
4/16/2019,29.4,33.8,24.5,22359.11,15.85,51,29.8,43,15.3,79,10.4,974.5,5.37,33.2,NaN
4/17/2019,29.1,34.1,23.5,39055.15,17.55,51,30.1,46,15.9,38,7.9,974.5,5.07,32.6,NaN
4/18/2019,30.4,35.9,24.4,40892.45,22.52,51,31.1,39,14.2,19,6.8,973.6,6.06,33.9,NaN
4/19/2019,31.4,38.2,24.4,40624.45,23.4,2,30.9,30,10.9,14,8.5,971.9,7.09,34.6,NaN
4/20/2019,31.4,37.8,22.8,40219.21,21.01,53,31.9,39,14.6,22,9.1,970.3,6.39,34.8,NaN
4/21/2019,32.4,38.1,25.1,40759.69,21.44,2,32.3,30,11.6,26,7.1,970.2,6.47,35.5,NaN
4/22/2019,32.8,39.2,25,40487.79,23.51,2,32.4,26,9.9,24,6,971.2,6.64,35.9,NaN
4/23/2019,33.6,40.7,25,40213.64,23.08,3,32.7,25,9.1,34,7.7,972.1,7.15,35.9,NaN
4/24/2019,34.5,41.5,26.1,41446.94,23.97,3,33.8,24,10.1,13,7.7,972.3,7.35,36.8,NaN
4/25/2019,34.9,41.7,27.5,41174.42,23.22,2,34.3,23,10.2,18,7.1,971.7,7.15,37.3,NaN
4/26/2019,36.3,42.3,27.8,41314.75,22.99,3,35.4,21,9.6,28,8,970.6,7.54,38.1,NaN
4/27/2019,36.6,43.6,28.4,39649.78,24.49,1,35.4,19,8.5,17,8.1,970.1,8.06,38.8,NaN
4/28/2019,37,43.6,30.4,41598.77,23.07,1,36.6,22,10.8,16,7.4,969.7,7.43,39.3,NaN
4/29/2019,37.7,43.4,30.2,41462.26,23.6,3,36.7,21,10.9,34,11.2,969.2,8.77,39.5,NaN
4/30/2019,37.6,44.3,29.3,41183.84,25.92,3,36.6,20,8.4,27,9,968,8.77,40.3,NaN
5/1/2019,36.6,43.3,30.3,32855.26,23.55,3,34.7,17,6.4,33,9.9,967.1,8.63,39.3,NaN
5/2/2019,36,43.5,28.4,36379.96,22.27,3,35,25,10.6,70,11.2,966.7,8.53,38.9,NaN
5/3/2019,35.5,42.2,27.1,42044.14,26.02,3,34,22,8.6,96,11.8,967.7,9.44,38.5,NaN
5/4/2019,35.4,41.1,28.8,40630.05,22.15,3,34.2,22,9.5,56,10.3,970.6,8.17,38.3,NaN
5/5/2019,34.6,41,27.8,40473.91,23.19,2,32.4,20,7.4,23,12.9,972.5,9.17,37.4,NaN
5/6/2019,35.5,40.9,28.9,37023.19,19.57,3,33.9,21,9.2,54,10.8,970.8,7.86,37.7,NaN
5/7/2019,36.6,41.8,30.8,29361.84,17.4,3,34.4,18,7.6,53,11.5,969.9,8.06,38.4,NaN
5/8/2019,37.1,43,31.2,35887.18,21.66,3,34.2,16,6.1,34,14.9,969.8,10.08,38.9,NaN
5/9/2019,36,42.5,30.3,31033.02,21.9,3,33.6,18,7.1,31,14,969.7,9.6,38.5,NaN
5/10/2019,36.2,41.5,30.1,40719.37,21.51,2,35,22,10.6,30,11.2,970.4,8.32,38.6,NaN
5/11/2019,35.5,40.8,28.6,41484.92,21.12,2,34.7,24,11.4,28,9.9,971.7,7.72,38.6,NaN
5/12/2019,35.7,42.6,29.1,42551.7,24.79,1,33.9,18,6.8,13,10.1,970.1,8.79,39.1,NaN
5/13/2019,35.4,41.4,29.4,41001.9,22.26,2,34.3,21,9.2,27,8.1,969.9,7.55,38.8,NaN
5/14/2019,35.6,42.3,28.3,41062.91,24.88,2,34.2,20,8.2,20,8.8,969.8,8.27,39.1,NaN
5/15/2019,36.5,42.6,29.5,42043.22,23.52,3,35.5,19,8.9,34,7.6,970.5,7.68,39.6,NaN
5/16/2019,36.9,42.5,30.9,42194.14,23.25,3,35,20,9.6,20,14.1,971.3,9.8,39.6,NaN
5/17/2019,36.9,42.8,31.4,42314.63,25.17,1,34.4,18,8.1,5,16.6,971.1,10.97,39.7,NaN
5/18/2019,35.9,42.1,29.5,41861.75,23.72,2,34.2,21,9.5,16,13.3,970.9,9.38,39.3,NaN
5/19/2019,35.9,41.4,29.4,41526.21,22.24,3,34.5,20,8.9,28,9.3,971.5,8,39.1,NaN
5/20/2019,36.8,43.1,29.8,40761.51,23.31,3,35.9,20,9.7,26,7.7,970.9,7.66,39.8,NaN
5/21/2019,37.9,43.4,30.8,41402.08,22.77,2,37.2,22,11.8,29,10.5,970.5,8.48,40.9,NaN
5/22/2019,37.6,44.3,30.6,41554.39,24.27,3,37.4,23,11.8,29,7.7,969.4,7.92,40.9,NaN
5/23/2019,38.2,43.7,30.8,41739.12,22.85,3,37.7,21,11.7,30,9.2,968.9,8.22,41.1,NaN
5/24/2019,38,43.9,32,43356.86,24.75,1,36.6,22,11.7,5,15.1,969.4,10.47,40.9,NaN
5/25/2019,37.8,43.6,31.6,43045.25,25.29,1,36.4,21,11.2,7,14.7,968.1,10.38,40.7,NaN
5/26/2019,38.2,43.9,32.2,41518.93,24.04,2,36.9,19,10.1,14,11.7,967.7,9.45,41.3,NaN
5/27/2019,39.1,45.2,33.3,43399.55,25.38,1,37.5,18,9.4,9,13.2,967.2,10.31,42.1,NaN
5/28/2019,38.7,45.3,30.4,42271.65,25.48,1,37.1,17,8.3,13,11,966.4,9.62,42.2,NaN
5/29/2019,37.1,43.1,30,42305.29,23.24,3,37.7,29,14.9,33,9.9,966.9,8.02,41.3,NaN
5/30/2019,37.5,43.3,31.1,41673.04,23.78,2,38.5,29,15.2,27,8.8,966.8,7.8,41.2,NaN
5/31/2019,38.2,43.8,32.8,41705.18,22.74,3,38.5,27,14.8,40,11.2,966.6,8.47,41.1,NaN
6/1/2019,37.3,43,32.4,40940.28,20.28,3,37.9,30,16.1,58,11.8,967.8,8.07,40.5,NaN
6/2/2019,38.4,44,31.8,42151.49,21.9,2,38.6,25,14.4,29,10.3,966.8,8.25,40.9,NaN
6/3/2019,38.4,44.2,33,40935.45,20.73,2,38.7,27,15.2,27,11.9,966.5,8.49,41,NaN
6/4/2019,38.1,43.6,31.2,41992.29,23.14,3,38.7,27,15,38,9.8,966.2,8.09,40.7,NaN
6/5/2019,39,44.9,32.8,39719.66,22.67,2,39.4,25,14.9,39,11.3,966,8.88,41.4,NaN
6/6/2019,39.3,45.2,32,42548.05,21.82,3,39.2,23,13.4,54,10,965.8,8.3,41.6,NaN
6/7/2019,37.3,45.1,32,39360.99,23.57,3,38.8,32,16.9,65,9.1,967.3,7.9,40.9,NaN
6/8/2019,36.3,42.1,29.7,41510,24.61,3,38.5,36,18.3,42,8.6,967.3,7.61,40,NaN
6/9/2019,37,42.6,31.6,40817.95,21.56,3,38.1,32,17.2,52,11.7,965.9,8.14,39.5,NaN
6/10/2019,37.6,43.2,32.9,41312.83,24.76,3,38.4,30,16.7,37,13.4,964.9,9.27,40.4,NaN
6/11/2019,37.7,42,32.2,42872.13,24.08,2,38.7,31,17.4,24,13.7,964.7,9.21,40.4,NaN
6/12/2019,37.1,41.6,32,43669.4,25.28,3,38.4,35,18.7,25,16.1,965.2,9.77,40.4,NaN
6/13/2019,36.1,39.9,31.3,43543.59,23.36,3,37.7,37,18.6,32,13,966.4,8.37,39.6,NaN
6/14/2019,35.1,40.8,31.2,41921.94,23.12,51,37.6,42,20,35,11.8,966.4,7.75,39.4,NaN
6/15/2019,35.1,39.8,31,41874.14,22.16,53,37.8,44,20.7,38,11.6,967.2,7.38,38.6,NaN
6/16/2019,34.6,39.2,30.3,38907.45,20.94,51,36.7,44,20,65,13.1,968.1,7.34,37.7,NaN
6/17/2019,34.8,38.7,30.7,40393.48,21.63,3,36.7,41,19.2,48,12.5,968.2,7.5,37.7,NaN
6/18/2019,34.7,38.9,30.7,42124.4,23.4,51,36.7,40,18.9,30,10.9,966.8,7.5,37.7,NaN
6/19/2019,35.1,39,31,41930.02,23.24,51,37,40,19.3,52,13.5,966.1,8.15,38.1,NaN
6/20/2019,34.3,38.6,29.6,41860.6,20.8,53,36.8,45,20.3,69,11.3,966.6,6.88,38.1,NaN
6/21/2019,34,38.5,27.4,40970.59,22.97,3,36.6,45,19.5,61,9.1,966.1,6.9,37.9,NaN
6/22/2019,33.1,38.7,28.3,30714.8,18.42,53,35.9,49,20.6,96,10.9,965.6,6.2,36.5,NaN
6/23/2019,28.5,32.4,24.5,14451.9,11,63,33.6,80,24.4,94,8.4,966.1,2.95,31.9,NaN
6/24/2019,29.7,33.6,25.9,43200,22.1,63,34.8,71,23.8,34,7.3,968.2,5.11,31.3,NaN
6/25/2019,31.2,35.3,26.9,43318.85,22.53,51,36,65,23.7,33,9.4,968.4,5.7,32.7,NaN
6/26/2019,31.5,35.8,26.7,43443.62,23.37,61,36.9,66,24.1,36,7.6,967.3,5.76,33.6,NaN
6/27/2019,30.6,34.8,26,42937.47,21.91,63,35.3,69,24.1,88,11.4,966,5.54,32.4,NaN
6/28/2019,28.7,32,26,19590.14,14.43,63,33.2,77,24.2,97,11.7,965.8,3.7,30.5,NaN
6/29/2019,27.3,32,24.7,15886.56,13.52,63,32.4,85,24.5,99,9.8,965,3.17,29.3,NaN
6/30/2019,27.3,31,24.7,3835.5,10.98,61,31.5,81,23.6,100,11.4,965,2.87,28.2,NaN
7/1/2019,27.5,31.2,24.9,12362.75,11.43,65,32.2,82,24.2,99,10.7,964.5,2.86,28.1,NaN
7/2/2019,25.8,28.4,24.7,0,3.93,65,30.1,92,24.4,100,13.8,963.5,1.12,26.4,NaN
7/3/2019,26.5,30,24.2,19731.58,12.34,63,29.6,84,23.4,94,18,964.1,3.12,26.8,NaN
7/4/2019,27,29.8,24.8,16652.59,11.34,55,30.3,82,23.6,92,17.3,963.9,3.01,27.1,NaN
7/5/2019,26.9,28.9,25.1,19832.84,11.76,55,29.4,80,23.1,90,20.4,962.6,3.31,27.5,NaN
7/6/2019,26.3,28.9,24.6,18678.88,12.94,55,28.7,83,23,99,21.2,963.1,3.27,27,NaN
7/7/2019,26.8,29.8,24.5,24544.15,15.04,53,29.7,81,23.3,96,19.3,964.5,3.68,27.4,NaN
7/8/2019,27,29.6,24.4,15688.08,11.14,55,30.8,84,23.8,99,15.2,965.9,2.81,27.3,NaN
7/9/2019,27.8,30.1,24.8,30286.54,16.02,63,31.3,78,23.5,98,15.9,965.9,3.98,28,NaN
7/10/2019,28.6,31.6,25.3,37105.09,19.65,51,32.1,73,23.2,100,15.3,965.8,4.95,29.2,NaN
7/11/2019,28.4,31.2,25.9,28043.05,15.45,51,31.6,73,23,100,15.7,968,4.32,29.3,NaN
7/12/2019,29.1,32.3,25.8,38974.74,20.27,51,32.3,68,22.4,98,14,969.7,5.33,30,NaN
7/13/2019,29.9,33.1,26.7,39597.03,22.04,51,32.9,63,21.9,94,14.7,969.8,6.08,30.7,NaN
7/14/2019,29.5,32.8,26.7,42838.02,22.51,51,32.8,65,22.1,56,13.2,968.4,5.85,31.2,NaN
7/15/2019,30.1,33.9,26.2,43377.42,23.75,51,32.9,59,21.1,38,12.8,967.4,6.36,31.5,NaN
7/16/2019,30.5,34.6,26.5,43379.9,24.02,1,33.4,57,20.8,12,11.2,968.5,6.45,32.2,NaN
7/17/2019,31.3,35.5,27.1,42713.17,24.96,2,34.5,55,21,28,10.8,967.8,6.69,33.2,NaN
7/18/2019,31,35.3,27.1,41475.76,19.79,53,35,61,22.3,70,8.5,966.8,5.32,33.5,NaN
7/19/2019,29.1,33,25.9,29792.38,17.56,63,34.5,77,24.3,81,6.8,966.2,4.08,31,NaN
7/20/2019,28.3,33.5,24.6,34783.14,18.27,63,34.2,82,24.8,82,5.9,966.3,4.06,30.2,NaN
7/21/2019,29,33.2,25.2,43200,21.51,51,34.1,75,23.9,35,7.9,966.7,4.86,30.4,NaN
7/22/2019,29.8,33.2,26.4,43200,21.62,51,34.5,70,23.5,57,8.5,966.9,5.13,31.4,NaN
7/23/2019,30.9,35,27.5,40653.09,22.39,51,35.2,65,23.3,91,10.4,966.6,5.82,32.5,NaN
7/24/2019,30.9,35.3,27.5,37437.33,20.74,3,35.4,66,23.5,100,9.9,966.8,5.44,32.7,NaN
7/25/2019,28.2,32.6,24.9,19694.86,15.03,61,32.4,79,23.9,100,13.1,966.8,3.82,30,NaN
7/26/2019,26.2,29.1,23.9,5828.58,8.26,53,29.7,85,23.4,99,15,965.7,2.23,27.1,NaN
7/27/2019,25.3,27.9,24,1219.32,8.3,63,28.8,89,23.4,98,15.1,964.8,1.93,25.9,NaN
7/28/2019,24.6,26.5,23.4,2724.95,6.55,65,28,92,23.2,100,15.2,963.9,1.55,25.2,NaN
7/29/2019,25.5,28.2,23.7,7621.09,9.39,65,28.7,88,23.4,98,16.7,962.9,2.19,25.5,NaN
7/30/2019,24.4,25.7,23.5,1941.08,6.2,65,26.7,92,23,99,22.2,964.7,1.49,24.7,NaN
7/31/2019,24.9,27.7,23.4,6151.32,9.75,63,27.3,88,22.7,99,20.5,966.7,2.34,24.9,NaN
8/1/2019,25.9,29.8,23.8,11375.33,10.02,53,29.4,86,23.3,96,15,965.8,2.47,25.6,NaN
8/2/2019,25.7,28.1,24.4,7439.8,10.35,63,29.4,89,23.7,98,15.3,964.1,2.31,25.8,NaN
8/3/2019,25.8,29.1,24.3,17932.4,12.74,53,28.9,85,23.1,99,17.4,964.9,2.96,25.9,NaN
8/4/2019,26.4,29.7,24,40368.04,17.48,53,29.8,83,23.2,95,16.2,964.1,3.82,26.6,NaN
8/5/2019,26.9,30.9,24.6,28776.76,16.2,63,30.7,82,23.5,99,14.7,963.1,3.75,26.9,NaN
8/6/2019,26.6,29.3,24.8,9016.75,10.88,63,30.9,86,24,100,11.9,962.4,2.52,26.7,NaN
8/7/2019,25.4,27.3,24.2,1609.84,5.91,63,28.8,89,23.5,100,16.3,960.6,1.59,25.6,NaN
8/8/2019,24,25.5,23.3,0,4.01,65,26.1,92,22.6,100,21.7,958.8,1.19,24.2,NaN
8/9/2019,25.6,28.9,23.4,29709.39,14.9,63,28.6,87,23.2,75,18.1,963.7,3.08,25.5,NaN
8/10/2019,27.2,30.8,23.8,42682.26,22.28,51,32,84,24.1,27,10.6,966.7,4.56,27.5,NaN
8/11/2019,27.7,31.7,24.8,39484.51,22.3,51,31.7,76,22.8,79,11.5,967.4,5.02,28.4,NaN
8/12/2019,27.8,31.3,24.9,33331.11,18.93,53,32.1,78,23.4,99,10.7,966.9,4.27,28.4,NaN
8/13/2019,25.4,27.5,24.1,0,6.67,63,29.3,91,23.8,100,13.9,966.5,1.57,25.8,NaN
8/14/2019,25,26.1,24.3,0,4.21,63,28.7,93,23.8,99,15.6,967.4,1.08,25.1,NaN
8/15/2019,26.8,30.4,23.9,40846.84,19.98,51,30.6,83,23.6,73,15.2,969,4.18,27.1,NaN
8/16/2019,27.6,31.2,24.1,42664.95,22.53,51,31.5,77,23,59,12.8,968.9,4.96,28.2,NaN
8/17/2019,27.7,31.8,24.4,40870.15,23.25,51,31.9,75,22.7,87,9.9,969.4,5.12,28.7,NaN
8/18/2019,27.6,31.2,24.7,39760.68,20.7,61,32.1,77,23.1,89,8.7,970.7,4.52,28.9,NaN
8/19/2019,26.9,28.9,24.6,30096.16,15.02,61,31.2,82,23.5,96,10.6,970.7,3.3,28,NaN
8/20/2019,26.6,28.8,24.9,15175.24,12.86,63,30.9,86,24.1,99,12.8,969.6,2.83,27,NaN
8/21/2019,27.1,29.9,24.9,10896.78,12.17,61,31.3,83,23.8,99,11.9,968.6,2.89,27.2,NaN
8/22/2019,26.5,30,24.4,23705.4,12.79,63,30.7,84,23.6,89,11.8,967.9,2.88,26.7,NaN
8/23/2019,26.6,29.5,24.5,23913.31,14.18,63,30.6,83,23.4,99,11.6,968.3,3.18,26.9,NaN
8/24/2019,25.2,26.8,23.9,9609.06,9.46,65,29.3,90,23.5,100,11.4,968,1.96,25.8,NaN
8/25/2019,25,27.9,23.5,9621.12,10.99,63,29,90,23.2,100,11.1,966.9,2.28,25.5,NaN
8/26/2019,24.5,26.7,23.3,3890.14,7.51,63,27.9,90,22.8,97,14,966.6,1.68,24.8,NaN
8/27/2019,25.1,28.3,23.1,23102.76,12.96,53,28,83,22,90,14,967.5,2.86,25.3,NaN
8/28/2019,25.8,29.3,23.5,38817.38,17.93,55,30.4,87,23.5,82,9,968.8,3.57,26.5,NaN
8/29/2019,26.4,29.6,24,23992.26,13.46,55,31.6,87,23.9,94,5.6,968.8,2.82,27.2,NaN
8/30/2019,26.8,30.9,24.5,29399.57,16.56,61,32.1,87,24.3,97,7.2,966.2,3.45,27.7,NaN
8/31/2019,26.4,30.5,23.8,30587.18,15.94,63,31.7,88,24.2,88,6.6,965.2,3.32,27.4,NaN
9/1/2019,26.8,30.5,24.2,30239.68,16.74,63,32,87,24.3,94,7.6,966.5,3.49,27.4,NaN
9/2/2019,26.1,30.3,24.4,10334.69,12.24,63,31.1,89,24,100,7.6,967.4,2.6,26.6,NaN
